,ax,ay,az,gx,gy,gz,mx,my,mz,a_total,g_total,m_total
11:06:03:72,0.58206177,0.9989929,8.557129,-0.2102356,-0.12953186,0.08467102,40.499878,-3.149414,-268.04962,8.634885027664637,0.2610492135407805,271.1102316562447
11:06:03:73,0.6610718,1.0780029,8.796555,-0.22833252,-0.17959595,0.097457886,40.650177,-2.39944455,-268.424985,8.88698408039469,0.30641227862072024,271.4972246190104
11:06:03:74,0.6754303,1.0995483,9.004852,-0.23899841,-0.19024658,0.10066223,40.800476,-1.6494751,-268.80035,9.096844073418813,0.32163159940030367,271.8842175817761
11:06:03:75,0.52220154,1.0564575,9.72551,-0.28266907,-0.19450378,0.107040405,40.724945000000005,-1.3496399000000001,-268.50051499999995,9.796649511837433,0.35943173464723077,271.57496036169476
11:06:03:76,0.43362427,1.0253296,9.933807,-0.30290222,-0.18066406,0.1177063,40.649414,-1.0498047,-268.20068,9.995991812192434,0.37181182137783353,271.2657031416134
11:06:03:77,0.31152344,0.9750519,10.585022,-0.35830688,-0.07733154,0.18374634,40.124511999999996,-1.2001037499999998,-267.97561499999995,10.634400020774423,0.4100325655329118,270.96606047126176
11:06:03:78,0.19420624,0.9654769999999999,11.221878,-0.35350799,-0.062416075,0.20611572,39.59961,-1.3504028,-267.75055,11.265923252226854,0.4148136762769522,270.6664178009101
11:06:03:79,0.07688904,0.9559021,11.858734,-0.3487091,-0.04750061,0.2284851,40.124511999999996,-1.7250060999999999,-267.75055,11.897446483679284,0.41959478702099257,270.74659472648636
11:06:03:80,0.051750184000000005,0.8685073999999999,12.199913,-0.32315063,-0.04536438,0.2476654,40.649414,-2.0996094,-267.75055,12.231434315996706,0.409661332077292,270.8267716520626
11:06:03:81,0.026611328,0.7811127,12.541092,-0.1676178,-0.034713745,0.3254242,39.5996095,-1.4999389749999998,-267.900085,12.565422148314129,0.36769781195215867,270.81786944007615
11:06:03:82,0.17025757,0.73802185,12.651215,-0.04084778,-0.07626343,0.37123108,38.549805,-0.90026855,-268.04962,12.673867005276833,0.38117865449715266,270.80896722808967
11:06:03:83,0.2995453,0.69732666,12.73262,0.092300415,-0.15934753,0.41278076,39.9002075,-1.6502380250000002,-267.82456,12.755218693613172,0.4519944222581189,270.78992062783993
11:06:03:84,0.4479828,0.7356262,12.5793915,0.21800232,-0.25309753,0.44366455,41.25061,-2.4002075,-267.5995,12.608843127166526,0.5553571860921455,270.77087402759025
11:06:03:85,0.7831726,0.7021179,12.23941,0.3149414,-0.33085632,0.46284485,41.025543,-0.9750366100000001,-267.22488999999996,12.284522213541361,0.6502917384446959,270.3613176358298
11:06:03:86,1.1470947,0.6494446,11.875504,0.34584045,-0.38305664,0.45965576,40.800476,0.45013428,-266.85028,11.94843921996732,0.6911016017963421,269.9517612440693
11:06:03:87,1.3506012,0.5584564,11.770157,0.3298645,-0.35217285,0.4276886,38.850403,0.30059814,-266.40015,11.860547751128166,0.6447897666738612,269.21828335483957
11:06:03:88,1.3410187,0.35494995,11.76297,0.29045105,-0.25523376,0.38508606,38.750203666666664,0.15055338333333335,-266.79993333333334,11.84448326613089,0.5457081255544614,269.599516801157
11:06:03:89,1.3601837,0.32621765,11.691147,0.2361145,-0.11141968,0.35205078,38.650004333333335,0.0005086266666666783,-267.19971666666663,11.77452486635984,0.4382968787250952,269.9807502474745
11:06:03:90,1.2452545,0.3310089,11.612137,0.2041626,-0.030456543,0.32862854,38.549805,-0.14953613,-267.5995,11.683404956108406,0.3880807719441952,270.3619836937919
11:06:03:91,0.8274688649999999,0.213691705,11.6229095,0.16793823,0.05369568,0.30091858,39.450072500000005,-0.9750366149999999,-267.524725,11.66234860353385,0.3487670668733097,270.42232024447435
11:06:03:92,0.40968323,0.09637451,11.633682,0.03904724,0.25289917,0.23806763,40.35034,-1.8005371,-267.44995,11.641292250959296,0.34951233682392874,270.4826567951568
11:06:03:93,0.16546631,0.03413391,11.751007,-0.062164307,0.30297852,0.23274231,40.499877,-1.20010375,-267.825315,11.752221480962904,0.38707798634166307,270.87349568800624
11:06:03:94,-0.33251953,-0.32739258,12.368698,-0.14099121,0.33067322,0.24552917,40.649414,-0.5996704,-268.20068,12.377497540071438,0.4353250200061115,271.2643345808557
11:06:03:95,-0.47138977,-0.48062134,12.576996,-0.16868591,0.34025574,0.27642822,41.0995485,-0.8995056000000001,-268.27545,12.595000340283443,0.4697248829345153,271.40739988993715
11:06:03:96,-0.81137085,-1.0983276,13.043869,-0.15589905,0.29977417,0.32330322,41.549683,-1.1993408,-268.35022,13.115150195949434,0.4676473445369489,271.5504651990186
11:06:03:97,-0.93107605,-1.2826843,13.14682,-0.08239746,0.24757385,0.39041138,40.6501765,-0.8247375400000001,-268.19992,13.242018642818401,0.46957768074279094,271.2659307751252
11:06:03:98,-1.0723267,-1.6202698,13.175552,0.03904724,0.19644165,0.48202515,39.75067,-0.45013428,-268.04962,13.3180452499993,0.5219791701197114,270.9813963512317
11:06:03:99,-0.9190979,-1.8046112,12.677551,0.27127075,0.113357544,0.63435364,39.95056,-0.49997965333333333,-268.34971333333334,12.83828890041624,0.6991725775289847,271.3077916232162
11:06:04:00,-0.80178833,-1.7591248,11.815643,0.40762329,0.04357910200000001,0.70785522,40.15045,-0.5498250266666667,-268.6498066666667,11.972752569545076,0.8257990977970887,271.6341868952006
11:06:04:01,-0.7203827,-1.6777191,10.75502,0.54397583,-0.02619934,0.7813568,40.35034,-0.5996704,-268.9499,10.908902227692945,0.9524256180651928,271.9605821671851
11:06:04:02,-0.7000351,-1.70285795,10.0128175,0.557289115,-0.08905029499999999,0.821304315,39.300537,-0.45013428,-267.3004,10.181824869873477,0.9983276918207791,270.1744596913602
11:06:04:03,-0.6796875,-1.7279968,9.270615,0.5706024,-0.15190125,0.86125183,41.2506105,-0.299835205,-268.57528,9.45474751205401,1.0442297655763655,271.7304059569917
11:06:04:04,-0.40673828,-1.7016754,8.363205,0.46728516,-0.24351501,0.9304962,43.200684,-0.14953613,-269.85016,8.544257315144923,1.0693353819386908,273.2863522226232
11:06:04:05,-0.16253662,-1.6537781,8.221954,0.3564911,-0.339386,0.9390259,42.225647,-0.299835205,-269.474795,8.388201698516593,1.0602067733447187,272.76473820983347
11:06:04:06,-0.0619812,-1.7040558,8.358421,0.24943543,-0.36708070000000004,0.9251708999999999,41.25061,-0.45013428,-269.09943,8.531216715021362,1.0317547302606198,272.2431241970438
11:06:04:07,0.03857422,-1.7543335,8.494888,0.14237976,-0.3947754,0.9113159,41.85028,-0.8247375400000001,-269.625095,8.674231731526133,1.0033026871765207,272.85567434006776
11:06:04:08,0.1151886,-1.7232208,8.626572,0.040100098,-0.36494446,0.8974762,42.44995,-1.1993408,-270.15076,8.797755555271275,0.9696679876693574,273.4682244830917
11:06:04:09,0.12716675,-1.6968842,8.849228,-0.005706787,-0.3436432,0.8825531,42.44995,-1.1993408,-270.15076,9.011349708367732,0.9471130822893924,273.4682244830917
11:06:04:10,-0.13380432,-1.7543335,9.356796,-0.08772278,-0.26481628,0.8569946,42.44995,-1.1993408,-270.15076,9.52077838261604,0.9012561748543678,273.4682244830917
11:06:04:11,-0.29421997,-1.77588655,9.486084,-0.081863405,-0.21581268,0.8703079,42.224883500000004,-1.1993408,-270.15076,9.6566342158397,0.901845415007843,273.4334686545934
11:06:04:12,-0.45463562,-1.7974396,9.615372,-0.07600403,-0.16680908,0.8836212,41.999817,-1.1993408,-270.15076,9.79249004906336,0.9024346551613182,273.3987128260951
11:06:04:13,-0.4857483,-1.7567291,9.622559,-0.057891846,-0.1486969,0.8974762,42.3751835,-0.8247375400000001,-269.77539,9.793655612192044,0.9115512950291593,273.0850071632025
11:06:04:14,-0.24873352,-1.660965,9.433411,0.0006866455,-0.13378906,0.92836,42.75055,-0.45013428,-269.40002,9.581749119556282,0.9379511040868421,272.7713015003098
11:06:04:15,-0.15774536,-1.5795593,9.306519,0.07846069,-0.13911438,0.94540405,43.199921,-1.49993899,-269.32525999999996,9.440931473015732,0.958800139942868,272.7744274468529
11:06:04:16,0.15350342,-1.3736572,8.602631,0.20948792,-0.16467285,0.9304962,43.649292,-2.5497437,-269.2505,8.712964910133895,0.9678974709996347,272.7775533933959
11:06:04:17,0.31152344,-1.2276154,8.013657,0.26062012,-0.1913147,0.89001465,43.74949133333334,-1.6499837566666669,-269.2001433333333,8.11312424024405,0.9469161729527735,272.7399843687362
11:06:04:18,0.21335601999999998,-1.1055145499999999,7.5743181,0.240913395,-0.17639923000000002,0.831428525,43.84969066666667,-0.7502238133333334,-269.14978666666667,7.658238781877987,0.8834260031582859,272.7024153440765
11:06:04:19,0.1151886,-0.9834137,7.1349792,0.22120667,-0.16148376,0.7728424,43.94989,0.14953613,-269.09943,7.203353323511925,0.8199358333637984,272.66484631941677
11:06:04:20,-0.07873535,-0.9044037,6.9889374,0.1572876,-0.13272095,0.7270355,43.200684,-0.90026855,-268.80035,7.047651473294637,0.7556023146754597,272.2512401104033
11:06:04:21,-0.30140686,-0.8469391,6.967392,0.07952881,-0.11354065,0.6918793,43.200684,-0.675201415,-269.100185,7.025147914174325,0.7056297021745389,272.54672591398935
11:06:04:22,-0.51208496,-0.89242554,7.252289,-0.0025024414,-0.12313843,0.6769562,43.200684,-0.45013428,-269.40002,7.324912974924923,0.6880690603960226,272.8422117175755
11:06:04:23,-0.6006775,-0.92115784,7.489319,-0.034454346,-0.13272095,0.68122864,42.975617,-0.8247375400000001,-269.77539,7.5696264312686345,0.69489165521212,273.1786294838471
11:06:04:24,-0.6581421,-0.93074036,8.214767,-0.062164307,-0.16255188,0.71424866,42.75055,-1.1993408,-270.15076,8.293480904048332,0.7351453346571141,273.51504725011864
11:06:04:25,-0.59588623,-0.8134155,8.655304,-0.04937744,-0.20622253,0.7344818,42.800394999999995,-0.8997599133333334,-270.00071333333335,8.71384028469422,0.7644798087535043,273.3738432950753
11:06:04:26,-0.54800415,-0.7846832,8.808533,-0.034454346,-0.22219849,0.7451477,42.85024,-0.6001790266666667,-269.85066666666665,8.860377524962944,0.7783343534316456,273.23263934003194
11:06:04:27,-0.12184143,-0.63145447,9.287369,0.019866943,-0.23498535,0.7536621,42.900085,-0.30059814,-269.70062,9.30960810259532,0.7896957459143349,273.0914353849886
11:06:04:28,0.04576111,-0.5500641,9.478897,0.07418823,-0.17427063,0.7312927,44.099426,0.30059814,-270.44983,9.494954077293173,0.7554225036523733,274.02182445892913
11:06:04:29,0.09124756,-0.53808594,9.507629,0.129585265,-0.10289764500000001,0.71105193,44.4000245,-0.07476807000000002,-270.149995,9.523280516590521,0.735633140749577,273.77481204360026
11:06:04:30,-0.011703491,-0.45188904,9.349609,0.1849823,-0.03152466,0.69081116,44.700623,-0.45013428,-269.85016,9.36053038716582,0.7158437778467807,273.5277996282714
11:06:04:31,-0.05479431,-0.4638672,9.2323,0.212677,-0.015548706,0.69081116,44.3252565,0.0,-269.474795,9.24410831208961,0.7229753297089881,273.0964882497396
11:06:04:32,-0.028457642,-0.3154297,8.736694,0.25422668,-0.07733154,0.6982727,43.94989,0.45013428,-269.09943,8.742432600979335,0.7471252475106727,272.6651768712078
11:06:04:33,0.014633179,-0.2795105,8.657684,0.24464417,-0.1252594,0.6993408,43.84969066666667,0.19989014,-269.64976333333334,8.66220713752528,0.7514108341965724,273.19228678944955
11:06:04:34,0.07209778,-0.2172699,8.652908,0.17806244,-0.25362396499999995,0.68069457,43.74949133333334,-0.05035400000000001,-270.20009666666664,8.655935602567231,0.7619214156827637,273.71939670769126
11:06:04:35,0.43362427,-0.38006592,9.478897,0.11148071,-0.38198853,0.66204834,43.649292,-0.30059814,-270.75043,9.49641871695259,0.772431997168955,274.246506625933
11:06:04:36,0.5413666,-0.4566803,9.840424,0.0869751,-0.3915863,0.6503296,44.700623,-1.1993408,-270.15076,9.865879544763338,0.7640897113584634,273.82661894622345
11:06:04:37,0.7520447,-0.6051178,11.008804,0.068862915,-0.37773132,0.6375427,45.149994,-0.74996947,-269.32525999999996,11.051040869216388,0.7442336632365736,273.0855474363825
11:06:04:38,0.70176697,-0.7559509,11.643265,0.07418823,-0.18278503,0.5800171,45.599365,-0.30059814,-268.49976,11.688864722616083,0.6126451639856825,272.3444759265416
11:06:04:39,0.6490936,-0.83735657,11.808456,0.10722351,-0.118881226,0.576828,45.599365,-0.67520142,-269.77463,11.855889744376805,0.5986319140974554,273.6024344527626
11:06:04:40,0.59402466,-1.0432587,11.734238,0.2276001,-0.056030273,0.58961487,45.599365,-1.0498047,-271.0495,11.795490471042644,0.6344973537672016,274.8603929789837
11:06:04:41,0.7520447,-0.9953766,11.229065,0.3021698,-0.11141968,0.6034546,45.899454666666664,-0.7497151766666665,-270.74992000000003,11.298152352524312,0.6840163648513845,274.61474873132727
11:06:04:42,0.9208373999999999,-0.83137513,10.757408,0.30483245999999997,-0.25842285499999995,0.59333802,46.199544333333336,-0.44962565333333326,-270.45034,10.831482832220582,0.729006490787967,274.36910448367075
11:06:04:43,1.0896301,-0.66737366,10.285751,0.30749512,-0.40542603,0.58322144,46.499634,-0.14953613,-270.15076,10.364813311916851,0.7739966167245493,274.1234602360143
11:06:04:44,1.230896,-0.5787811,10.1684265,0.27552795,-0.48213196,0.5683136,45.899963,-1.8005371,-268.20068,10.258995565377512,0.7945736127191766,272.10595967327185
11:06:04:45,1.4224243,-0.48062134,10.484467,0.11680603,-0.63020325,0.4980011,45.1499935,-1.57546995,-268.95065,10.591427478663247,0.8116679620116427,272.72010293808563
11:06:04:46,1.4104614,-0.65779114,11.051895,-0.005706787,-0.60569763,0.46391296,44.400024,-1.3504028,-269.70062,11.160935159554395,0.7629661990294471,273.3342462028994
11:06:04:47,1.5253754,-0.957077,11.679169,-0.095184326,-0.48532104,0.46070862,44.174957000000006,-1.87530515,-270.52536,11.817180502362445,0.6759060588018576,274.1155048644457
11:06:04:48,1.8126831,-0.9762268,12.107742,-0.14524841,-0.33299255,0.45858765,43.94989,-2.4002075,-271.3501,12.28154123571744,0.5850502300619607,274.89676352599196
11:06:04:49,1.9299927,-0.8421478,12.203506,-0.147377015,-0.28665161,0.40745544499999997,44.47479250000001,-0.9750366100000001,-270.37505999999996,12.383846067806807,0.5200484104819796,274.0147996216367
11:06:04:50,2.0209808,-0.4925995,12.090973,-0.14950562,-0.24031067,0.35632324,44.999695,0.45013428,-269.40002,12.268604066808004,0.4550465909019986,273.13283571728147
11:06:04:51,1.8940887,-0.3944397,11.976059,-0.15696716,-0.2690735,0.31158447,45.075226,1.12533569,-270.075225,12.131329022489036,0.4405951879740591,273.8140299842315
11:06:04:52,1.3482056,-0.47105408,11.949722,-0.29118347,-0.29571533,0.17521667,45.150757,1.8005371,-270.75043,12.034758251142398,0.45048446260014197,274.4952242511815
11:06:04:53,0.5557251,-0.64582825,12.703888,-0.41583252,-0.1763916,0.13154602,46.2005615,1.350402825,-269.92493,12.732426902669108,0.47046257727682317,273.8564613968962
11:06:04:54,-0.3301239,-1.0648041,13.64003,-0.47868347,0.07499695,0.15711975,47.250366,0.90026855,-269.09943,13.68551087689561,0.5093613872297408,273.21769854261083
11:06:04:55,-0.7898102,-1.3185883,14.008728,-0.4658966,0.22627258,0.2050476,46.950531,0.15029907499999995,-269.54956500000003,14.092797289214975,0.5570488673511296,273.60929182712624
11:06:04:56,-1.6493378,-1.7208252,14.48996,-0.2102356,0.68434143,0.46710205,46.650696,-0.5996704,-269.9997,14.684702766793201,0.8548137372761434,274.00088511164165
11:06:04:57,-1.654129,-1.7208252,13.745377,0.11148071,0.82281494,0.68548584,46.75038666666667,-0.09969075000000005,-270.0500533333333,13.951084939520834,1.07672801163052,274.06779425914283
11:06:04:58,-1.5894775,-1.6513824,13.077393,0.41880797999999997,0.61828613,0.8750991699999999,46.85007733333333,0.40028889999999995,-270.1004066666667,13.276735676757484,1.2151357968944971,274.134703406644
11:06:04:59,-1.0364227,-1.2898712,11.01358,0.72613525,0.41375732,1.0647125,46.949768,0.90026855,-270.15076,11.137184749390876,1.3535435821584745,274.2016125541452
11:06:04:60,-0.7419281,-1.2348022,10.240265,0.84332275,0.23905945,1.132904,47.4746705,0.90026855,-269.475555,10.341093803313045,1.4324154964666727,273.62772454941086
11:06:04:61,0.14152527,-0.854126,8.051956,1.009491,-0.26268005,1.2681885,47.999573,0.90026855,-268.80035,8.098367493011205,1.6420642372578644,273.0538365446765
11:06:04:62,0.44319153,-0.7487793,7.482132,0.993515,-0.39370728,1.2873535,48.449707,-0.45013428,-269.85016,7.532555239611338,1.6731277630570383,274.1654346946046
11:06:04:63,1.3793335,-0.4494934,6.7327576,0.7431793,-0.628067,1.2820282,49.27520749999999,-0.9002685399999999,-269.77539,6.8872803138266105,1.60946572937504,274.2416843875654
11:06:04:64,1.9395752,-0.39683533,7.1253967,0.4875183,-0.60250854,1.2159882,50.100708,-1.3504028,-269.70062,7.395316650959723,1.4419840277017848,274.3179340805262
11:06:04:65,1.9754791,-0.50935364,7.9777374,0.2403717,-0.44058228,1.1222382,50.55033366666667,-1.5502929333333333,-270.2504466666667,8.234455223539491,1.2293534386620182,274.9424528433014
11:06:04:66,1.8988647,-0.63145447,8.334473,0.13598633,-0.32341003,1.0785675,50.99995933333333,-1.7501830666666667,-270.80027333333334,8.571339573504135,1.1341931852677125,275.56697160607666
11:06:04:67,1.4344025,-0.93074036,9.560303,-0.07067871,0.059020996,0.9763031,51.449585,-1.9500732,-271.3501,9.712012232361952,0.9806358656941454,276.1914903688519
11:06:04:68,0.9675293,-1.0839691,10.20195,-0.102645874,0.2582245,0.93156433,50.100708,-1.8005371,-271.80023,10.304896203194543,0.9721255931091533,276.3850356007044
11:06:04:69,0.66586304,-1.1174774,10.443771,-0.08453369,0.31362915,0.91877747,50.400544,-2.24990845,-270.975495,10.524470629347103,0.9745056325411051,275.6327300493158
11:06:04:70,-0.09550476,-1.2419739,10.558685,0.06567383,0.3562317,0.93688965,50.70038,-2.6992798,-270.15076,10.631907131680979,1.0044781193778596,274.88042449792727
11:06:04:71,-0.28703308,-1.2515564,10.403061,0.13171387,0.33918762,0.95925903,51.000469,-3.1494140666666666,-270.45034,10.482006467328487,1.0259506185719576,275.2360169132157
11:06:04:72,-0.31576538,-1.1126938,9.516013999999998,0.2515564,0.22680664,1.014656065,51.300558,-3.599548333333333,-270.74992000000003,9.586290834753147,1.0821949579478969,275.59160932850415
11:06:04:73,-0.34449768,-0.9738312,8.628967,0.37139893,0.11442566,1.0700531,51.600647,-4.0496826,-271.0495,8.690575202177806,1.1384392973238364,275.94720174379256
11:06:04:74,-0.2894287,-0.90200806,8.22673,0.3799286,0.06541443,1.0774994,52.2750855,-4.1252136,-270.22476,8.281091353534789,1.144390556475605,275.2667808946321
11:06:04:75,-0.32055664,-0.71525574,7.3145447,0.2915039,-0.016601562,1.0774994,52.949524,-4.2007446,-269.40002,7.356419747496001,1.1163579589792916,274.5863600454717
11:06:04:76,-0.34449768,-0.71765137,7.221176,0.16687012,-0.017669678,1.0721741,55.200195,-6.7504883,-269.85016,7.264921538692916,1.085225854456227,275.52085124787214
11:06:04:77,-0.48814392,-0.8134155,7.383972,0.029449463,0.03878784,1.0636597,54.5997625,-5.85021965,-269.62509,7.444660620811215,1.0647740252311493,275.1620271715087
11:06:04:78,-0.6796875,-0.98101807,7.51326,-0.09197998,0.14637756,1.0625916,53.99933,-4.949951,-269.40002,7.607459982078301,1.0765628709847437,274.8032030951453
